totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
33,0.863196,6.482045,32.787879,33.272727,0.589286,1.036067,0.875,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
58,0.703046,8.59348,32.103448,33.793103,0.58,1.246551,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
985,0.725643,35.413853,38.075127,27.142132,0.364815,7.311894,0.925926,0,1
0,0,0,0,0,0,0,0,0,1
56,0.981099,8.444016,27.482143,26.892857,0.205882,2.36538,0.941176,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1779,0.387627,47.592995,38.257448,29.036537,0.55768,2.725912,0.948276,1,1
54,0.884425,8.29186,30.12963,30.62963,0.482143,1.464169,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
504,0.986402,25.332049,31.071429,33.952381,0.328125,4.632937,0.375,1,1
32,0.643353,6.383076,32.1875,31.875,0.653061,0.927623,1,1,1
70,0.640581,9.440697,29.271429,31.414286,0.707071,1.073392,0.818182,1,1
0,0,0,0,0,0,0,0,0,1
88,0.925165,10.585135,34.068182,27.579545,0.611111,2.295652,0.444444,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
304,0.934622,19.673963,21.157895,23.871711,0.316667,2.930756,0.6,1,1
40,0.890567,7.136496,31.825,34.275,0.8,1.058926,0.5,1,1
0,0,0,0,0,0,0,0,0,1
72,0.611821,9.574615,30.902778,32.611111,0.8,0.91215,0.9,1,1
330,0.342989,20.498026,32.487879,29.621212,0.343392,4.439313,1,0,1
21,0.500063,5.170883,31.857143,32.666667,0.84,0.768691,1,1,1
0,0,0,0,0,0,0,0,0,1
78,0.985407,9.965575,32.525641,32.410256,0.443182,2.429502,0.363636,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
91,0.895984,10.764051,33.054945,32.065934,0.674074,1.195256,0.6,1,1
739,0.973603,30.674485,36.167794,24.715832,0.318534,2.531896,0.689655,1,1
1236,0.805466,39.670191,33.533981,22.154531,0.388679,5.48849,0.883333,0,1
92,0.846605,10.823033,48.217391,21.358696,0.484211,2.091887,0.526316,1,1
14,0.96404,4.222008,46,14.071429,0.666667,1.114085,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
540,0.91786,26.221162,46.440741,18.255556,0.37422,3.812885,0.948718,1,1
28,0.84924,5.970821,31.535714,31.607143,0.7,1.098146,0.625,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
97,0.608335,11.113246,32.793814,34.814433,0.621795,1.100604,0.923077,1,1
435,0.86173,23.534213,42.744828,21.537931,0.36927,2.421603,0.815789,1,1
30,0.98275,6.180387,35,27.866667,0.277778,1.836678,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
7,0.377964,2.985411,32,31.714286,0.777778,0.53007,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,31.5,31,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
305,0.988814,19.706295,32.822951,29.239344,0.230015,3.773457,0.509804,1,1
213,0.985397,16.468152,29.70892,39.192488,0.372378,4.30869,0.295455,1,1
126,0.521733,12.666025,29.769841,30.674603,0.692308,1.012612,0.928571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
33,0.951985,6.482045,31.575758,30.69697,0.458333,1.713539,0.5,1,1
0,0,0,0,0,0,0,0,0,1
25,0.953808,5.641896,47.56,40.44,0.446429,0.723,0.875,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1029,0.934511,36.196181,22.767736,28.263362,0.354828,5.879229,0.862069,1,1
690,0.666366,29.640096,31.852174,25.231884,0.393162,2.386387,0.866667,1,1
1210,0.718182,39.250731,33.81405,43.219835,0.309939,4.446858,0.953125,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
409,0.927441,22.820056,21.643032,47.9511,0.316563,3.601541,0.894737,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
13,0.972701,4.068429,34.384615,27.769231,0.464286,1.067732,0.571429,1,1
230,0.985032,17.112717,36.891304,23.934783,0.163352,4.55271,0.727273,1,1
80,0.78438,10.09253,46.0125,27.225,0.661157,1.043235,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
95,0.949603,10.99808,36.484211,34.694737,0.395833,1.617368,0.9375,1,1
191,0.949495,15.59451,44.104712,11.806283,0.816239,1.652083,0.346154,1,1
15,0.883279,4.370194,32.2,33.4,0.833333,0.716489,0.5,1,1
25,0.984336,5.641896,32.76,37.08,0.384615,2.06166,0.384615,1,1
0,0,0,0,0,0,0,0,0,1
20,0.757969,5.046265,31.35,32.3,0.833333,0.807126,0.666667,1,1
33,0.766117,6.482045,32.515152,27.969697,0.589286,1.074268,0.875,1,1
99,0.858261,11.227231,29.161616,30.565657,0.423077,2.128258,0.722222,1,1
476,0.860036,24.618327,23.987395,38.042017,0.306306,5.34567,0.880952,1,1
287,0.869159,19.115955,25.923345,36.512195,0.398611,2.690038,0.8,1,1
0,0,0,0,0,0,0,0,0,1
7,0.919086,2.985411,33.285714,31.714286,0.583333,0.624917,0.75,1,1
15,0.734389,4.370194,30.266667,31.066667,0.75,0.720878,0.8,1,1
0,0,0,0,0,0,0,0,0,1
173,0.884498,14.841511,34.387283,20.306358,0.532308,1.950183,0.52,1,1
8,0.612372,3.191538,58.125,33.875,0.888889,0.546802,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
77,0.913706,9.901487,33.662338,30.805195,0.57037,1.522711,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
8,0.884338,3.191538,33.125,33.25,0.666667,0.675823,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
455,0.857638,24.06915,37.415385,27.30989,0.326165,5.635402,0.688889,1,1
73,0.967106,9.640876,33.575342,35.60274,0.429412,1.799309,0.588235,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,33,32.5,1,0,0.5,1,1
425,0.989833,23.262132,30.877647,32.058824,0.221354,4.219943,0.533333,1,1
4,0,2.256758,31.5,31.5,1,0.31831,1,1,1
159,0.9849,14.22832,19.433962,36.603774,0.265,2.700958,0.666667,1,1
1045,0.754486,36.476504,22.523445,32.61244,0.349615,8.24151,0.803279,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,32.666667,31.666667,0.75,0.309208,1,1,1
7,0.377964,2.985411,31.714286,32,0.777778,0.53007,1,1,1
6,0.790569,2.763953,37.5,19,1,0.477465,0.666667,1,1
6,0.6742,2.763953,32.166667,31.833333,0.666667,0.516863,1,1,1
933,0.683099,34.466397,18.041801,39.575563,0.481921,2.337274,1,1,1
1,0,1.128379,32,32,1,0,1,1,1
0,0,0,0,0,0,0,0,0,1
45,0.927322,7.569398,32.866667,28.844444,0.535714,1.625009,0.583333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
5,0.816497,2.523133,31.8,31.6,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
24,0.970163,5.527906,31,28,0.48,1.550041,0.5,1,1
480,0.977217,24.721549,28.947917,32.427083,0.233236,3.59377,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
74,0.973759,9.706685,34.918919,34.648649,0.330357,1.869816,0.875,1,1
57,0.969003,8.519076,32.122807,34.526316,0.508929,1.76502,0.4375,1,1
20,0.886761,5.046265,32.9,31.8,0.714286,0.975369,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.832495,5.046265,30.9,31.75,0.714286,0.90375,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
180,0.890475,15.138795,21.833333,56.422222,0.526316,1.894151,0.947368,1,1
38,0.976279,6.955796,31.210526,34.842105,0.542857,1.674593,0.357143,1,1
0,0,0,0,0,0,0,0,0,1
65,0.970551,9.097284,37.415385,32.476923,0.684211,1.685696,0.263158,1,1
33,0.814676,6.482045,31.666667,30.787879,0.733333,0.954905,0.555556,1,1
0,0,0,0,0,0,0,0,0,1
346,0.984158,20.989066,29.456647,27.231214,0.582492,2.938941,0.203704,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
7,0.377964,2.985411,32.714286,32,0.777778,0.53007,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
555,0.964067,26.582851,28.009009,34.165766,0.329964,4.248,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
508,0.970224,25.432375,23.852362,33.021654,0.241216,3.743149,0.722222,1,1
40,0.989427,7.136496,32.35,32.05,0.25974,0.80428,0.785714,1,1
0,0,0,0,0,0,0,0,0,1
16,0.9759,4.513517,29.5,30.5,1,1.27324,0.25,1,1
0,0,0,0,0,0,0,0,0,1
745,0.752887,30.798757,39.359732,41.208054,0.525018,2.666163,0.767442,0,1
145,0.949759,13.587484,32.868966,31.131034,0.335648,2.471904,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
116,0.950405,12.153016,28.939655,36.784483,0.358025,2.322393,1,1,1
0,0,0,0,0,0,0,0,0,1
45,0.707284,7.569398,31.6,33.688889,0.555556,1.208536,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
664,0.868184,29.076297,19.52259,31.087349,0.376631,3.117969,0.953488,1,1
599,0.972425,27.616489,34.702838,21.03172,0.313941,2.423351,0.679245,1,1
0,0,0,0,0,0,0,0,0,1
85,0.989166,10.403142,32.011765,32.823529,0.252976,2.868734,0.583333,1,1
0,0,0,0,0,0,0,0,0,1
992,0.966666,35.539466,31.554435,31.691532,0.516667,4.398738,0.46875,-2,1
18,0.855673,4.787307,31.5,32.5,0.75,0.824554,0.666667,1,1
1869,0.700626,48.782012,30.275013,37.144997,0.718846,1.478841,0.961538,1,1
112,0.959399,11.941643,45.428571,18.107143,0.442688,1.878631,0.478261,1,1
510,0.978599,25.482389,30.319608,25.117647,0.273899,2.897354,0.77551,1,1
4,0,2.256758,32.5,31.5,1,0.31831,1,1,1
1256,0.813802,39.98986,38.014331,43.800955,0.559715,2.516516,0.862745,1,1
937,0.748178,34.540201,38.785486,36.351121,0.329697,7.164962,0.844828,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
12,0.795006,3.90882,31.083333,32.166667,0.8,0.695717,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1706,0.297709,46.606294,28.191676,19.812427,0.490653,3.812937,0.934426,-1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
154,0.984133,14.002817,30.980519,21.532468,0.777778,2.455553,0.181818,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
120,0.901677,12.360774,32.141667,32.233333,0.634921,1.606098,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
613,0.972055,27.937356,23.267537,41.685155,0.222747,5.115558,0.671875,1,1
1211,0.460236,39.266947,24.71346,33.985962,0.360954,4.706421,0.901639,-1,1
0,0,0,0,0,0,0,0,0,1
668,0.839126,29.163745,13.732036,20.685629,0.371111,4.40185,0.72,0,1
5,0,2.523133,32,33,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,34.333333,34.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
379,0.933187,21.967198,36.984169,21.295515,0.412854,1.784503,0.794118,1,1
1,0,1.128379,32,31,1,0,1,1,1
354,0.912989,21.230327,34.372881,23.474576,0.336182,2.979061,0.692308,1,1
1090,0.768978,37.253605,39.323853,35.710092,0.429472,3.79404,0.87037,1,1
475,0.950144,24.592454,33.250526,40.263158,0.357143,2.106205,0.921053,1,1
0,0,0,0,0,0,0,0,0,1
36,0.94098,6.770275,29.722222,32.972222,0.4,1.471272,0.9,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
488,0.976558,24.926711,30.735656,23.307377,0.263073,2.974564,0.660377,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
63,0.947653,8.956232,31.84127,28.539683,0.617647,1.758678,0.352941,1,1
0,0,0,0,0,0,0,0,0,1
26,0.719926,5.753627,32.230769,31.423077,0.742857,0.831782,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
21,0.968924,5.170883,33.571429,32.142857,0.525,1.099721,0.4,1,1
0,0,0,0,0,0,0,0,0,1
50,0.984946,7.978846,32.44,27.5,0.555556,2.162839,0.277778,1,1
1133,0.810852,37.981317,32.308032,18.596646,0.591954,1.519703,0.568966,1,1
66,0.353313,9.166996,30.606061,29.454545,0.66,1.138446,1,1,1
143,0.977298,13.493452,32.160839,32.909091,0.476667,2.576342,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
979,0.804229,35.305828,41.493361,28.539326,0.40488,6.707262,0.629032,-1,1
0,0,0,0,0,0,0,0,0,1
51,0.950968,8.058239,32.588235,33.529412,0.566667,1.632857,0.4,1,1
94,0.644679,10.940042,31.074468,31.404255,0.712121,1.000909,0.916667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
317,0.993183,20.09022,28.488959,31.810726,0.147442,4.456403,0.86,1,1
10,0.68313,3.568248,42.8,15.5,0.833333,0.620236,0.75,1,1
0,0,0,0,0,0,0,0,0,1
105,0.881941,11.562446,32.6,32.72381,0.729167,1.233876,0.444444,1,1
2,1,1.595769,31.5,32,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
1576,0.828853,44.795374,37.621193,25.890228,0.456019,4.137193,0.84375,0,1
0,0,0,0,0,0,0,0,0,1
385,0.965066,22.140398,30.555844,27.280519,0.279593,4.146664,0.529412,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
949,0.540473,34.760672,23.531085,43.161222,0.55303,2.692653,0.886364,1,1
0,0,0,0,0,0,0,0,0,1
13,0.836166,4.068429,32,32,0.866667,0.717757,0.6,1,1
19,0.841169,4.918491,31.736842,31.947368,0.633333,0.878801,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
27,0.871299,5.86323,28.851852,33.333333,0.6,1.266304,0.555556,1,1
0,0,0,0,0,0,0,0,0,1
369,0.804939,21.675456,39.840108,39.265583,0.415541,4.103833,0.648649,1,1
5,0.816497,2.523133,32.2,32.4,0.833333,0.431532,0.666667,1,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
476,0.911575,24.618327,33.67437,27.590336,0.515152,1.860661,0.52381,1,1
192,0.978338,15.63528,47.59375,36.114583,0.447552,2.632625,0.393939,1,1
9,0.694588,3.385138,30.888889,31.666667,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
63,0.856256,8.956232,31.825397,31.15873,0.5625,1.490335,0.571429,1,1
1391,0.667343,42.084156,37.423436,39.143063,0.47025,7.624912,0.87931,-4,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
41,0.988972,7.225152,39.292683,33.682927,0.344538,2.14944,0.411765,1,1
175,0.97459,14.927053,31.805714,17.434286,0.455729,2.880644,0.375,1,1
0,0,0,0,0,0,0,0,0,1
190,0.936777,15.553633,33.631579,32.847368,0.447059,1.738459,0.68,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
205,0.926438,16.155931,36.980488,37.595122,0.307346,2.995209,0.793103,1,1
9,0.694588,3.385138,34.666667,31.111111,0.75,0.600731,0.75,1,1
425,0.95556,23.262132,38.741176,36.197647,0.338915,2.319337,0.868421,1,1
150,0.765863,13.819766,42.06,49.293333,0.607287,1.469342,0.684211,1,1
501,0.844783,25.256544,28.774451,34.572854,0.461751,3.359787,0.885714,0,1
0,0,0,0,0,0,0,0,0,1
437,0.931373,23.588253,21.654462,27.592677,0.441414,1.686119,0.909091,1,1
608,0.705881,27.823185,35.324013,16.348684,0.361905,4.437226,0.952381,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.860663,3.385138,55.444444,28.888889,0.75,0.51358,0.75,1,1
5,0,2.523133,32,33,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
47,0.953909,7.735778,32.106383,32.553191,0.427273,1.503472,0.909091,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
44,0.968823,7.484821,36.477273,30.886364,0.431373,1.932995,0.352941,1,1
1183,0.872805,38.810339,25.551986,37.965342,0.328702,3.838995,0.967213,1,1
0,0,0,0,0,0,0,0,0,1
4,0.790569,2.256758,32.25,32,0.666667,0.424876,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
8,0.816497,3.191538,31.5,31.5,0.5,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
113,0.796553,11.994835,32.80531,31.530973,0.543269,1.327693,0.8125,1,1
15,0.926407,4.370194,32.466667,30.6,0.625,0.930354,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
43,0.814027,7.399277,31,32.395349,0.716667,1.005876,0.6,1,1
0,0,0,0,0,0,0,0,0,1
83,0.945364,10.280023,34.554217,32.493976,0.48538,1.909482,0.473684,1,1
0,0,0,0,0,0,0,0,0,1
23,0.759685,5.411516,31.869565,31.782609,0.657143,0.874639,0.714286,1,1
68,0.628267,9.304853,29.602941,31.514706,0.62963,1.165346,0.75,1,1
16,0.944256,4.513517,55.8125,9.1875,0.761905,0.922802,0.428571,1,1
39,0.939106,7.046726,38.897436,54.641026,0.590909,1.303818,0.545455,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
62,0.47537,8.884866,31.596774,30.887097,0.861111,0.860956,0.888889,1,1
0,0,0,0,0,0,0,0,0,1
15,0.838502,4.370194,56.866667,38.533333,0.75,0.79515,0.8,1,1
154,0.949506,14.002817,24.162338,24.662338,0.308,2.953179,0.8,1,1
63,0.873551,8.956232,29.873016,31.31746,0.538462,1.526495,0.692308,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
161,0.98158,14.317527,30.937888,31.496894,0.609848,2.535846,0.242424,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
14,0.67082,4.222008,31.5,31.5,0.875,0.666489,1,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
56,0.992152,8.444016,30.678571,31.660714,0.193772,1.828379,1,1,1
64,0.990563,9.027033,29.640625,32.65625,0.363636,2.487526,0.363636,1,1
1982,0.68461,50.235055,30.96115,24.771443,0.676913,2.607996,0.786885,1,1
23,0.650761,5.411516,33.391304,31.173913,0.638889,0.874639,1,1,1
888,0.70623,33.624942,20.899775,37.385135,0.389645,4.938778,0.811321,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
396,0.983275,22.454462,36.65404,27.765152,0.232667,3.20387,0.804348,1,1
367,0.736305,21.616635,35.463215,33.207084,0.550225,2.281143,0.793103,0,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
143,0.903388,13.493452,19.86014,30.832168,0.423077,2.118376,0.5,1,1
0,0,0,0,0,0,0,0,0,1
372,0.975072,21.763389,41.040323,34.583333,0.253061,3.969752,0.612245,1,1
58,0.970122,8.59348,35.517241,19.017241,0.426471,1.71444,0.470588,1,1
162,0.907964,14.361922,30.104938,30.641975,0.613636,1.342818,0.545455,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
106,0.785044,11.617375,29.09434,31.820755,0.642424,1.49516,0.733333,1,1
1565,0.627781,44.638771,24.54377,20.915016,0.760447,1.255823,0.857143,1,1
315,0.977456,20.026744,22.847619,26.577778,0.247836,3.716857,0.756098,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
43,0.984004,7.399277,49.186047,3.069767,0.5375,1.903481,0.3125,1,1
1008,0.867414,35.824928,27.947421,26.631944,0.334995,4.568199,0.864407,1,1
387,0.813653,22.197831,31.074935,31.69509,0.403125,4.340995,0.6,0,1
0,0,0,0,0,0,0,0,0,1
612,0.976154,27.914559,33.323529,27.338235,0.29912,4.157743,0.532258,1,1
27,0.565715,5.86323,31.592593,36.814815,0.421875,1.261966,1,1,1
4,0.790569,2.256758,32,31.25,0.666667,0.424876,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
595,0.948927,27.524126,44.852101,42.462185,0.38141,2.746276,0.975,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1204,0.886599,39.153294,32.435216,24.740033,0.418056,5.017144,0.8,1,1
0,0,0,0,0,0,0,0,0,1
422,0.967095,23.179885,34.812796,30.796209,0.295518,2.801294,0.809524,1,1
662,0.967196,29.032475,34.072508,26.365559,0.252383,5.451935,0.704918,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
335,0.949371,20.65273,27.268657,37.564179,0.251313,4.24244,0.72093,1,1
782,0.831235,31.554292,14.164962,25.803069,0.370265,7.031189,0.515625,1,1
0,0,0,0,0,0,0,0,0,1
278,0.742755,18.81384,39.568345,28.363309,0.505455,3.233949,0.88,1,1
0,0,0,0,0,0,0,0,0,1
104,0.989715,11.507255,20.538462,33.336538,0.433333,3.034114,0.266667,1,1
76,0.841821,9.836982,33.131579,35.276316,0.387755,2.015176,1,1,1
221,0.91449,16.774562,36.113122,55.574661,0.635057,2.04821,0.413793,1,1
937,0.723478,34.540201,29.822839,17.32444,0.292812,6.001183,0.78125,-1,1
8,0.57735,3.191538,31.5,31,0.666667,0.583178,0.75,1,1
228,0.940418,17.038152,36.460526,38.144737,0.312757,3.233705,1,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,31.5,32,1,0,0.5,1,1
35,0.847704,6.675581,34.285714,31.171429,0.555556,1.344078,0.777778,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
624,0.842874,28.186903,42.459936,23.798077,0.345898,4.224003,0.931818,1,1
0,0,0,0,0,0,0,0,0,1
76,0.967439,9.836982,36.407895,28.434211,0.383838,2.053409,0.611111,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,31.5,30.5,1,0.31831,1,1,1
127,0.982247,12.716187,41.637795,28.354331,0.755952,2.292376,0.214286,1,1
12,0.956183,3.90882,52.5,22.5,1,0.95493,0.333333,1,1
21,0.845343,5.170883,34.47619,33.380952,0.583333,0.888652,1,1,1
100,0.988283,11.283792,45.39,20.42,0.2,2.842825,0.8,1,1
0,0,0,0,0,0,0,0,0,1
14,0.96404,4.222008,30.928571,33,0.666667,1.114085,0.428571,1,1
1459,0.88883,43.100539,36.324195,21.491432,0.518111,3.381551,0.6875,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
48,0.842158,7.81764,30.729167,32.4375,0.8,0.993938,0.6,1,1
43,0.981567,7.399277,33.790698,31.209302,0.34127,1.961522,0.642857,1,1
1103,0.622623,37.475101,17.031732,20.433364,0.631007,1.397038,0.826087,1,1
27,0.907473,5.86323,31.185185,33.074074,0.5625,1.099405,0.75,1,1
598,0.934221,27.593428,33.710702,21.406355,0.281544,5.029472,0.610169,1,1
247,0.965216,17.733871,27.340081,28.878543,0.235238,3.574074,0.595238,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
274,0.98509,18.677999,30.229927,26.10219,0.621315,3.05679,0.183673,1,1
3,0.816497,1.95441,33.333333,31.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
10,0.790569,3.568248,48.5,17,0.833333,0.620236,0.75,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
523,0.958305,25.805121,28.133843,20.196941,0.345899,3.982424,0.518519,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,53.5,18.5,1,0.31831,1,1,1
12,0.956183,3.90882,29.5,32.5,1,0.95493,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
1554,0.766246,44.481617,29.342342,30.653153,0.474359,4.943887,0.825397,1,1
204,0.958141,16.116478,32.563725,45.960784,0.377778,3.255576,0.416667,1,1
74,0.858053,9.706685,33.945946,32.418919,0.513889,1.519661,1,1,1
0,0,0,0,0,0,0,0,0,1
1561,0.52622,44.581688,32.370916,22.48943,0.434093,5.434173,0.935484,0,1
34,0.961836,6.579525,37.029412,28.5,0.34,1.672021,1,1,1
167,0.974989,14.581872,35.173653,36.149701,0.204657,3.971217,0.705882,1,1
253,0.978619,17.947969,27.735178,28.193676,0.562222,2.863857,0.222222,1,1
16,0.57735,4.513517,31.5,31,0.8,0.675823,0.8,1,1
56,0.72668,8.444016,30.928571,32.142857,0.8,0.910571,0.7,1,1
0,0,0,0,0,0,0,0,0,1
74,0.676253,9.706685,32.648649,32.662162,0.587302,1.228474,0.642857,1,1
26,0.803408,5.753627,31.769231,32.769231,0.742857,0.891945,0.714286,1,1
212,0.989059,16.429449,42.231132,40.259434,0.201905,3.183268,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
279,0.946421,18.847648,33.691756,30.878136,0.372995,3.912363,0.647059,1,1
1336,0.762498,41.243764,29.465569,20.701347,0.662698,1.464663,0.642857,1,1
28,0.963934,5.970821,32.071429,31.857143,0.636364,1.358594,0.363636,1,1
0,0,0,0,0,0,0,0,0,1
17,0.625943,4.652426,32.411765,32.117647,0.85,0.701603,0.8,1,1
0,0,0,0,0,0,0,0,0,1
418,0.832341,23.069767,21.404306,20.389952,0.502404,2.612947,0.8125,1,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
